Polygons,Generation,bestMSE,currentMSE
250,256,39363.62189814815,40035.25740740741
250,257,39363.62189814815,40038.634097222224
250,258,39363.62189814815,40033.16768518519
250,259,39363.62189814815,40032.9369212963
250,260,39363.62189814815,40033.20847222222
250,261,39363.62189814815,40065.48789351852
250,262,39363.62189814815,40467.13627314815
250,263,39363.62189814815,40467.59641203703
250,264,39363.62189814815,40467.59641203703
250,265,39363.62189814815,40729.55155092593
250,266,39363.62189814815,40727.30384259259
250,267,39363.62189814815,40735.563935185186
250,268,39363.62189814815,40735.563935185186
250,269,39363.62189814815,40738.829675925925
250,270,39363.62189814815,40696.827893518515
250,271,39363.62189814815,40674.13462962963
250,272,39363.62189814815,40674.13462962963
250,273,39363.62189814815,40783.61208333333
250,274,39363.62189814815,40778.74842592593
250,275,39363.62189814815,40779.07451388889
250,276,39363.62189814815,40774.23810185185
250,277,39363.62189814815,40771.48842592593
250,278,39363.62189814815,40774.36451388889
250,279,39363.62189814815,40774.37023148148
250,280,39363.62189814815,40774.37023148148
250,281,39363.62189814815,40774.37043981482
250,282,39363.62189814815,40743.86662037037
250,283,39363.62189814815,40742.62233796297
250,284,39363.62189814815,40742.65861111111
250,285,39363.62189814815,40923.873240740744
250,286,39363.62189814815,40923.881944444445
250,287,39363.62189814815,40900.66405092592
250,288,39363.62189814815,40864.89942129629
250,289,39363.62189814815,40866.588009259256
250,290,39363.62189814815,40862.017175925925
250,291,39363.62189814815,40856.700277777774
250,292,39363.62189814815,40851.22740740741
250,293,39363.62189814815,40855.78912037037
250,294,39363.62189814815,40858.080416666664
250,295,39363.62189814815,40662.10655092593
250,296,39363.62189814815,40652.08555555555
250,297,39363.62189814815,40652.08555555555
250,298,39363.62189814815,40600.24631944444
250,299,39363.62189814815,40600.24631944444
250,300,39363.62189814815,40600.26641203704
250,301,39363.62189814815,40603.12944444444
250,302,39363.62189814815,40603.13993055555
250,303,39363.62189814815,40603.13993055555
250,304,39363.62189814815,40603.19530092592
250,305,39363.62189814815,40745.47032407407
250,306,39363.62189814815,40745.47032407407
250,307,39363.62189814815,40745.37981481481
250,308,39363.62189814815,40731.12571759259
250,309,39363.62189814815,41625.15666666667
